room_id,hotel_id,room_name,price,area_m2,bed_type,max_occupancy,view,amenities
ROOM_044084,IVU_000116,Phòng Tiêu chuẩn 103,1420500,25 m²,Vải trải giường,3,Hướng Park view,Hướng Park view; 25 m²; Hướng Garden view; 30 m²; Hướng Mountain view; 650 m²; Hướng Pool view; 950 m²; Hướng Pool view; 950 m²; Hướng City view; 950 m²; Hướng Park view; 25 m²; Phòng không hút thuốc; Ấm nước điện; Phòng tắm phụ; Nhà vệ sinh phụ; Áo choàng tắm; Bồn tắm; Sản phẩm vệ sinh; Máy sấy tóc; Gương; phòng tắm riêng; Bồn tắm/vòi sen riêng; Phòng tắm chung; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Bồn tắm tạo sóng; Truy cập Internet - không dây; Lối vào bãi biển riêng; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Bộ chuyển đổi nguồn; Điều hòa; Rèm che ánh sáng; Quạt; Vải trải giường; Lối đi riêng; Đồ dùng cho giấc ngủ thoải mái; Dép đi trong nhà; Cách âm; Bàn ăn; Nước đóng chai miễn phí; Tủ lạnh nhỏ trong phòng; Tủ lạnh; Ban công/sân hiên; Bàn làm việc; Khu vực tiếp khách; Khu vực ăn uống riêng; Ghế sofa; Sàn lát gạch/Sàn đá cẩm thạch; Thùng rác; Cửa sổ; Tủ quần áo; Máy sấy quần áo; Giá treo quần áo; Tiện nghi là/ủi; Đi lên bằng cầu thang; Đầu báo khí CO; Bình chữa cháy; Điều hòa cá nhân; Két sắt trong phòng; Đầu báo khói
ROOM_045084,IVU_000117,Standard Twin,701000,22 m²,Ổ cắm điện gần giường,2,Hướng không cảnh quan,Hướng không cảnh quan; 22 m²; 20 m²; Phòng không hút thuốc; Hướng không cảnh quan; 22 m²; Hướng không cảnh quan; 22 m²; Hướng City view; 22 m²; Hướng không cảnh quan; 22 m²; Phòng không hút thuốc; Vòi hoa sen; 2 Giường đơn; Khả năng tiếp cận cho người khó đi lại; Ấm nước điện; Máy sấy tóc; Gương; phòng tắm riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Phòng tắm đứng; Phim theo yêu cầu; Truyền hình cáp/vệ tinh; Điện thoại; TV [màn hình phẳng]; Thiết bị chơi điện tử; Wi-Fi [miễn phí]; Điều hòa; Đồng hồ báo thức; Rèm che ánh sáng; Nước rửa tay; Ít gây dị ứng; Vải trải giường; Dép đi trong nhà; Ổ cắm điện gần giường; Cách âm; Dịch vụ báo thức; Nước đóng chai miễn phí; Tủ lạnh nhỏ trong phòng; Tủ lạnh; Dọn phòng hằng ngày; Ban công/sân hiên; Bàn làm việc; tầng trệt; tầng cao; Khu vực tiếp khách; Sàn lát gạch/Sàn đá cẩm thạch; Thùng rác; Cửa sổ; Cửa sổ mở; Sàn gỗ/gỗ miếng; Tủ quần áo; Giá treo quần áo; Tiện nghi là/ủi; Đi lên bằng thang máy; Đi lên bằng cầu thang; Đầu báo khí CO; Bình chữa cháy; Két sắt trong phòng; Không hút thuốc; Tính năng an toàn/bảo mật; Đầu báo khói
ROOM_045085,IVU_000117,Phòng Tiêu chuẩn - 1 giường đôi,701000,20 m²,Ổ cắm điện gần giường,2,Hướng City view,Hướng không cảnh quan; 22 m²; 20 m²; Phòng không hút thuốc; Hướng không cảnh quan; 22 m²; Hướng không cảnh quan; 22 m²; Hướng City view; 22 m²; 20 m²; Phòng không hút thuốc; Khả năng tiếp cận cho người khó đi lại; Ấm nước điện; Máy sấy tóc; Gương; phòng tắm riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Phòng tắm đứng; Phim theo yêu cầu; Truyền hình cáp/vệ tinh; Điện thoại; TV [màn hình phẳng]; Thiết bị chơi điện tử; Wi-Fi [miễn phí]; Điều hòa; Đồng hồ báo thức; Rèm che ánh sáng; Nước rửa tay; Ít gây dị ứng; Vải trải giường; Dép đi trong nhà; Ổ cắm điện gần giường; Cách âm; Dịch vụ báo thức; Nước đóng chai miễn phí; Tủ lạnh nhỏ trong phòng; Tủ lạnh; Dọn phòng hằng ngày; Ban công/sân hiên; Bàn làm việc; tầng trệt; tầng cao; Sàn lát gạch/Sàn đá cẩm thạch; Thùng rác; Cửa sổ; Cửa sổ mở; Sàn gỗ/gỗ miếng; Tủ quần áo; Giá treo quần áo; Tiện nghi là/ủi; Đi lên bằng thang máy; Đi lên bằng cầu thang; Đầu báo khí CO; Bình chữa cháy; Két sắt trong phòng; Không hút thuốc; Tính năng an toàn/bảo mật; Đầu báo khói
ROOM_045086,IVU_000117,Standard Double,769250,22 m²,1 Giường Queen,2,Hướng không cảnh quan,Hướng không cảnh quan; 22 m²; 20 m²; Phòng không hút thuốc; Hướng không cảnh quan; 22 m²; Hướng không cảnh quan; 22 m²; Hướng City view; 22 m²; Hướng không cảnh quan; 22 m²; Phòng không hút thuốc; Vòi hoa sen; 1 Giường Queen
ROOM_045087,IVU_000118,Deluxe Room,1752000,22 m²,Ổ cắm điện gần giường,2,Hướng Garden view,Hướng Garden view; 22 m²; Hướng Garden view; 80 m²; Hướng Garden view; 330 m²; Hướng Garden view; 383 m²; Hướng Garden view; 22 m²; Phòng không hút thuốc; Cửa sổ; Vòi hoa sen; Máy lạnh; 1 Toilet; 1 phòng ngủ; Ấm nước điện; Áo choàng tắm; Máy sấy tóc; Gương; phòng tắm riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Truyền hình cáp/vệ tinh; Điện thoại; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Rèm che ánh sáng; Vải trải giường; Lối đi riêng; Đồ dùng cho giấc ngủ thoải mái; Dép đi trong nhà; Ổ cắm điện gần giường; Dịch vụ báo thức; Trà miễn phí; Nước đóng chai miễn phí; Cà phê hòa tan miễn phí; Tủ lạnh nhỏ trong phòng; Tủ lạnh; Ban công/sân hiên; Bàn làm việc; Thùng rác; Tủ quần áo; Giá treo quần áo; Tiện nghi là/ủi; Đi lên bằng cầu thang; Két sắt trong phòng; Không hút thuốc; Tính năng an toàn/bảo mật; Đầu báo khói
ROOM_045088,IVU_000118,Executive Suite,1814500,80 m²,Ổ cắm điện gần giường,2,Hướng Garden view,Hướng Garden view; 22 m²; Hướng Garden view; 80 m²; Hướng Garden view; 330 m²; Hướng Garden view; 383 m²; Hướng Garden view; 80 m²; Phòng không hút thuốc; Cửa sổ; Vòi hoa sen; Máy lạnh; 1 Toilet; 1 Giường King (2m); Ấm nước điện; Nhà vệ sinh phụ; Áo choàng tắm; Máy sấy tóc; Gương; phòng tắm riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Phòng tắm đứng; Truyền hình cáp/vệ tinh; Điện thoại; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Vải trải giường; Lối đi riêng; Đồ dùng cho giấc ngủ thoải mái; Dép đi trong nhà; Ổ cắm điện gần giường; Dịch vụ báo thức; Trà miễn phí; Nước đóng chai miễn phí; Cà phê hòa tan miễn phí; Bếp đầy đủ; Tủ lạnh nhỏ trong phòng; Tủ lạnh; Bàn làm việc; tầng trệt; Khu vực tiếp khách; Phòng khách riêng; Ghế sofa; Thùng rác; Tủ quần áo; Giá treo quần áo; Tiện nghi là/ủi; Két sắt trong phòng; Không hút thuốc; Tính năng an toàn/bảo mật; Đầu báo khói
ROOM_047087,IVU_000120,Căn Hộ 1 Phòng Ngủ,1202000,50 m²,Ổ cắm điện gần giường,2,Hướng City view,Hướng City view; 50 m²; Phòng không hút thuốc; Hướng City view; 75 m²; Hướng City view; 100 m²; Hướng City view; 50 m²; Phòng không hút thuốc; Ấm nước điện; Phòng tắm phụ; Nhà vệ sinh phụ; Áo choàng tắm; Bồn tắm; Máy sấy tóc; Gương; phòng tắm riêng; Bồn tắm/vòi sen riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Đầu đĩa DVD/CD; Truy cập Internet - không dây; Truyền hình cáp/vệ tinh; Điện thoại; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Đồng hồ báo thức; Rèm che ánh sáng; Quạt; Vải trải giường; Đồ dùng cho giấc ngủ thoải mái; Dép đi trong nhà; Ổ cắm điện gần giường; Dịch vụ báo thức; Máy pha trà/cà phê; Trà miễn phí; Bàn ăn; Nước đóng chai miễn phí; Cà phê hòa tan miễn phí; Bếp đầy đủ; Bếp nhỏ; Đồ dùng làm bếp; Lò vi sóng; Tủ lạnh nhỏ trong phòng; Tủ lạnh; Ban công/sân hiên; Thảm; Bàn làm việc; Lò sưởi; Đồ gỗ ngoài trời; Khu vực tiếp khách; Khu vực ăn uống riêng; Ghế sofa; Sàn lát gạch/Sàn đá cẩm thạch; Thùng rác; Cửa sổ; Sàn gỗ/gỗ miếng; Tủ quần áo; Giá treo quần áo; Tiện nghi là/ủi; Bình chữa cháy; Điều hòa cá nhân; Két sắt trong phòng; Không hút thuốc; Căn hộ riêng trong tòa nhà; Tính năng an toàn/bảo mật; Đầu báo khói
ROOM_047088,IVU_000121,Phòng Tiêu Chuẩn,1051250,22 m²,,2,Hướng Garden view,Hướng Garden view; 22 m²; Hướng Garden view; 22 m²; Phòng không hút thuốc; Áo choàng tắm; Bồn tắm; Máy sấy tóc; Gương; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Truy cập Internet - không dây; Truyền hình cáp/vệ tinh; Điện thoại; TV; Wi-Fi [miễn phí]; Điều hòa; Đồng hồ báo thức; Rèm che ánh sáng; Quạt; Dép đi trong nhà; Dịch vụ báo thức; Máy pha trà/cà phê; Nước đóng chai miễn phí; Tủ lạnh nhỏ trong phòng; Tủ lạnh; Bàn làm việc; Khu vực tiếp khách; Két sắt trong phòng; Không hút thuốc
ROOM_048088,IVU_000122,Phòng Senior Deluxe,2004500,28 m²,Ổ cắm điện gần giường,3,Hướng Garden view,Hướng Garden view; 28 m²; Hướng Garden view; 35 m²; Hướng Garden view; 42 m²; Hướng Garden view; 28 m²; Phòng không hút thuốc; Ấm nước điện; Áo choàng tắm; Sản phẩm vệ sinh; Máy sấy tóc; Gương; phòng tắm riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Phòng tắm đứng; Truyền hình cáp/vệ tinh; Điện thoại; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Bộ chuyển đổi nguồn; Điều hòa; Đồng hồ báo thức; Quạt; Nước rửa tay; Ít gây dị ứng; Vải trải giường; Lối đi riêng; Đồ dùng cho giấc ngủ thoải mái; Dép đi trong nhà; Ổ cắm điện gần giường; Cách âm; Ô; Dịch vụ báo thức; Trà miễn phí; Bàn ăn; Nước đóng chai miễn phí; Tủ lạnh nhỏ trong phòng; Tủ lạnh; Dọn phòng hằng ngày; Ban công/sân hiên; Bàn làm việc; Ghế cao cho trẻ con ngồi ăn; tầng cao; Khu vực ăn uống riêng; Sàn lát gạch/Sàn đá cẩm thạch; Thùng rác; Cửa sổ; Cửa sổ mở; Sàn gỗ/gỗ miếng; Tủ quần áo; Giá treo quần áo; Đi lên bằng cầu thang; Bình chữa cháy; Điều hòa cá nhân; Két sắt trong phòng; Két sắt cho máy tính xách tay; Tủ có khoá; Không hút thuốc; Tính năng an toàn/bảo mật; Đầu báo khói
ROOM_049089,IVU_000126,Superior Twin,1237500,28 m²,Giường gấp,2,Hướng Garden view,Hướng Garden view; 28 m²; Hướng Garden view; 28 m²; Hướng City view; 28 m²; Hướng Ocean view; 28 m²; Hướng City view; 40 m²; Hướng Beach view; 36 m²; Hướng biển; 42 m²; Hướng Garden view; 28 m²; Phòng không hút thuốc; Phòng cửa sổ mở; Vòi hoa sen; 1 phòng ngủ; Phòng tắm có lối đi thoai thoải; Ấm nước điện; Nhà vệ sinh cho người khuyết tật; Sản phẩm vệ sinh; Máy sấy tóc; Gương; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Phòng tắm đứng; Sách/DVD/Nhạc cho trẻ em; Tiện nghi bể bơi; Đài; Truyền hình cáp/vệ tinh; Điện thoại; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Vải trải giường; Lối đi riêng; Đồ dùng cho giấc ngủ thoải mái; Dép đi trong nhà; Ổ cắm điện gần giường; Dịch vụ báo thức; Nước đóng chai miễn phí; Cà phê hòa tan miễn phí; Tủ lạnh; Bàn làm việc; Lò sưởi; Giường gấp; tầng trệt; Có các phòng thông nhau; Khu vực tiếp khách; Ghế sofa; Thùng rác; Sàn gỗ/gỗ miếng; Tủ quần áo; Giá treo quần áo; Phòng thay đồ; Tiện nghi là/ủi; Đi lên bằng thang máy; Cửa an toàn cho em bé; Bình chữa cháy; Két sắt trong phòng; Tủ có khoá; Không hút thuốc; Tính năng an toàn/bảo mật; Đầu báo khói
ROOM_049090,IVU_000126,Superior Double,1237500,28 m²,1 Giường đôi nhỏ,2,Hướng Garden view,Hướng Garden view; 28 m²; Hướng Garden view; 28 m²; Hướng City view; 28 m²; Hướng Ocean view; 28 m²; Hướng City view; 40 m²; Hướng Beach view; 36 m²; Hướng biển; 42 m²; Hướng Garden view; 28 m²; Phòng không hút thuốc; Phòng cửa sổ mở; Vòi hoa sen; 1 Giường đôi nhỏ; Máy sấy tóc; Gương; Vòi sen; Điện thoại; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Dép đi trong nhà; Máy pha trà/cà phê; Nước đóng chai miễn phí; Cà phê hòa tan miễn phí; Tủ lạnh nhỏ trong phòng; Bàn làm việc; Khu vực tiếp khách; Ghế sofa; Tủ quần áo; Giá treo quần áo
ROOM_050089,IVU_000127,Phòng Được sắp xếp tùy ý khi đến,617000,25 m²,,3,Hướng City view,Phòng không hút thuốc; Máy sấy tóc; Hướng không cảnh quan; 14 m²; Hướng City view; 26 m²; Hướng City view; 25 m²; Phòng không hút thuốc; Máy sấy tóc; phòng tắm riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Truyền hình cáp/vệ tinh; Điện thoại; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Dép đi trong nhà; Nước đóng chai miễn phí; Tủ lạnh nhỏ trong phòng; Tủ lạnh; Dọn phòng hằng ngày; Bàn làm việc; Két sắt trong phòng
ROOM_050090,IVU_000127,Standard Double,638500,14 m²,1 Giường đôi nhỏ,3,Hướng không cảnh quan,Phòng không hút thuốc; Máy sấy tóc; Hướng không cảnh quan; 14 m²; Hướng City view; 26 m²; Hướng City view; 25 m²; Hướng không cảnh quan; 14 m²; Phòng không hút thuốc; Vòi hoa sen; Máy lạnh; 1 Toilet; 1 Giường đôi nhỏ
ROOM_050091,IVU_000127,Phòng Loại Sang Giường Đôi,809000,26 m²,Ổ cắm điện gần giường,3,Hướng City view,Phòng không hút thuốc; Máy sấy tóc; Hướng không cảnh quan; 14 m²; Hướng City view; 26 m²; Hướng City view; 25 m²; Hướng City view; 26 m²; Phòng không hút thuốc; Máy sấy tóc; Gương; phòng tắm riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Truyền hình cáp/vệ tinh; Điện thoại; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Rèm che ánh sáng; Quạt; Đồ dùng cho giấc ngủ thoải mái; Dép đi trong nhà; Ổ cắm điện gần giường; Nước đóng chai miễn phí; Tủ lạnh nhỏ trong phòng; Tủ lạnh; Dọn phòng hằng ngày; Bàn làm việc; tầng cao; Sàn lát gạch/Sàn đá cẩm thạch; Thùng rác; Cửa sổ; Cửa sổ mở; Tủ quần áo; Giá treo quần áo; Tiện nghi là/ủi; Hành lang ngoài; Đi lên bằng thang máy; Két sắt trong phòng
ROOM_051089,IVU_000128,Phòng Loại Sang Hướng Đồi,2654750,35 m²,,3,Hướng City view,Hướng City view; 35 m²; Hướng City view; 58 m²; Hướng Mountain view; 43 m²; 70 m²; Phòng không hút thuốc; Hướng Mountain view; 100 m²; Hướng Mountain view; 150 m²; Hướng City view; 35 m²; Phòng không hút thuốc
ROOM_051090,IVU_000129,Căn Hộ 2 Phòng Ngủ,1868000,70 m²,Giường gấp,4,Hướng Outdoor view,Hướng Outdoor view; 70 m²; Hướng Outdoor view; 100 m²; Hướng Outdoor view; 70 m²; Phòng không hút thuốc; Ấm nước điện; Áo choàng tắm; Sản phẩm vệ sinh; Máy sấy tóc; Gương; phòng tắm riêng; Phòng tắm chung; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Truy cập Internet - không dây; Truyền hình cáp/vệ tinh; Điện thoại; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Máy lọc không khí; Đồng hồ báo thức; Rèm che ánh sáng; Được vào phòng chờ Thương Gia; Nước rửa tay; Ít gây dị ứng; Vải trải giường; Lối đi riêng; Đồ dùng cho giấc ngủ thoải mái; Dép đi trong nhà; Cách âm; Dịch vụ báo thức; Trà miễn phí; Bàn ăn; Nước đóng chai miễn phí; Bếp đầy đủ; Bếp nhỏ; Đồ dùng làm bếp; Lò vi sóng; Tủ lạnh nhỏ trong phòng; Tủ lạnh; Dọn phòng hằng ngày; Ban công/sân hiên; Thảm; Bàn làm việc; Giường gấp; Khu vực tiếp khách; Khu vực ăn uống riêng; Phòng khách riêng; Ghế sofa; Thùng rác; Cửa sổ; Tủ quần áo; Giá treo quần áo; Phòng thay đồ; Bình chữa cháy; Điều hòa cá nhân; Két sắt trong phòng; Tủ có khoá; Không hút thuốc; Tính năng an toàn/bảo mật; Đầu báo khói
ROOM_051091,IVU_000129,Căn hộ 3 phòng ngủ,2707000,100 m²,Giường gấp,4,Hướng Outdoor view,Hướng Outdoor view; 70 m²; Hướng Outdoor view; 100 m²; Hướng Outdoor view; 100 m²; Phòng không hút thuốc; Ấm nước điện; Áo choàng tắm; Sản phẩm vệ sinh; Máy sấy tóc; Gương; phòng tắm riêng; Bồn tắm/vòi sen riêng; Phòng tắm chung; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Truy cập Internet - không dây; Truyền hình cáp/vệ tinh; Điện thoại; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Máy lọc không khí; Đồng hồ báo thức; Rèm che ánh sáng; Được vào phòng chờ Thương Gia; Nước rửa tay; Ít gây dị ứng; Vải trải giường; Lối đi riêng; Đồ dùng cho giấc ngủ thoải mái; Dép đi trong nhà; Cách âm; Dịch vụ báo thức; Trà miễn phí; Bàn ăn; Nước đóng chai miễn phí; Bếp đầy đủ; Bếp nhỏ; Đồ dùng làm bếp; Lò vi sóng; Tủ lạnh nhỏ trong phòng; Tủ lạnh; Dọn phòng hằng ngày; Ban công/sân hiên; Thảm; Bàn làm việc; Giường gấp; Khu vực tiếp khách; Khu vực ăn uống riêng; Phòng khách riêng; Ghế sofa; Thùng rác; Tủ quần áo; Giá treo quần áo; Phòng thay đồ; Bình chữa cháy; Điều hòa cá nhân; Két sắt trong phòng; Tủ có khoá; Không hút thuốc; Tính năng an toàn/bảo mật; Đầu báo khói
ROOM_052090,IVU_000130,Lều,1048000,15 m²,Ổ cắm điện gần giường,3,Hướng Garden view,Hướng Garden view; 15 m²; Hướng Beach view; 20 m²; Hướng Garden view; 20 m²; Hướng Garden view; 15 m²; Phòng không hút thuốc; Bàn trang điểm phù hợp cho người khuyết tật; Ấm nước điện; Áo choàng tắm; Máy sấy tóc; Gương; phòng tắm riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Phòng tắm đứng; Điều hòa; Nước rửa tay; Vải trải giường; Lối đi riêng; Dép đi trong nhà; Ổ cắm điện gần giường; Bàn ăn; Nước đóng chai miễn phí; Tủ lạnh nhỏ trong phòng; Ban công/sân hiên; tầng trệt; Đồ gỗ ngoài trời; Khu vực ăn uống riêng; Sàn gỗ/gỗ miếng; Giá treo quần áo; Bình chữa cháy; Điều hòa cá nhân; Không hút thuốc; Tính năng an toàn/bảo mật
ROOM_053090,IVU_000131,Phòng Đôi Tiêu Chuẩn,526500,17 m²,Ổ cắm điện gần giường,2,Hướng No Windows view,Hướng No Windows view; 17 m²; Hướng City view; 18 m²; Hướng No Windows view; 17 m²; Phòng không hút thuốc; Phòng tắm có lối đi thoai thoải; Ấm nước điện; Phòng tắm phụ; Nhà vệ sinh phụ; Sản phẩm vệ sinh; Máy sấy tóc; Gương; phòng tắm riêng; Phòng tắm chung; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Truy cập Internet - không dây; Truyền hình cáp/vệ tinh; Điện thoại; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Đồng hồ báo thức; Rèm che ánh sáng; Nhân viên chăm sóc khách hàng; Quạt; Nước rửa tay; Vải trải giường; Dép đi trong nhà; Ổ cắm điện gần giường; Cách âm; Ô; Dịch vụ báo thức; Xe đạp thể dục (cho thuê); Bàn ăn; Nước đóng chai miễn phí; Tủ lạnh; Bàn làm việc; tầng trệt; Khu vực tiếp khách; Thùng rác; Tủ quần áo; Giá treo quần áo; Tiện nghi là/ủi; Hành lang ngoài; Đi lên bằng thang máy; Đi lên bằng cầu thang; Bình chữa cháy; Điều hòa cá nhân; Tủ có khoá; Không hút thuốc; Đầu báo khói
ROOM_053091,IVU_000131,Phòng Superior hướng thành phố giường đôi,585500,18 m²,Ổ cắm điện gần giường,2,Hướng City view,Hướng No Windows view; 17 m²; Hướng City view; 18 m²; Hướng City view; 18 m²; Phòng không hút thuốc; Ấm nước điện; Phòng tắm phụ; Nhà vệ sinh phụ; Máy sấy tóc; phòng tắm riêng; Phòng tắm chung; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Truyền hình cáp/vệ tinh; Điện thoại; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Đồng hồ báo thức; Quạt; Nước rửa tay; Vải trải giường; Dép đi trong nhà; Ổ cắm điện gần giường; Cách âm; Dịch vụ báo thức; Bàn ăn; Tủ lạnh; Bàn làm việc; tầng trệt; Cửa sổ có thể mở ra; Khu vực tiếp khách; Thùng rác; Cửa sổ; Tủ quần áo; Giá treo quần áo; Tiện nghi là/ủi; Đi lên bằng thang máy; Bình chữa cháy; Điều hòa cá nhân; Không hút thuốc; Đầu báo khói
ROOM_054090,IVU_000132,Deluxe giường đôi,1981500,42 m²,Giường cũi của em bé (theo yêu cầu),2,Hướng Garden view,Hướng Garden view; 42 m²; Hướng Outdoor view; 42 m²; Hướng Garden view; 86 m²; Hướng Garden view; 86 m²; Hướng Pool view; 110 m²; Hướng Garden view; 42 m²; Phòng không hút thuốc; Bàn trang điểm phù hợp cho người khuyết tật; Ấm nước điện; Phòng tắm phụ; Nhà vệ sinh phụ; Áo choàng tắm; Bồn tắm; Máy sấy tóc; Gương; phòng tắm riêng; Bồn tắm/vòi sen riêng; Vòi sen; Ghế tắm; Vật dụng tắm rửa; Các loại khăn; Truy cập Internet - không dây; Truyền hình cáp/vệ tinh; Điện thoại; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Máy lọc không khí; Đồng hồ báo thức; Rèm che ánh sáng; Nước rửa tay; Sưởi; Vải trải giường; Đồ dùng cho giấc ngủ thoải mái; Dép đi trong nhà; Ổ cắm điện gần giường; Dịch vụ báo thức; Máy pha trà/cà phê; Trà miễn phí; Nước đóng chai miễn phí; Cà phê hòa tan miễn phí; Tủ lạnh nhỏ trong phòng; Tủ lạnh; Dọn phòng hằng ngày; Ban công/sân hiên; Bàn làm việc; Khu vực tiếp khách; Ghế sofa; Sàn lát gạch/Sàn đá cẩm thạch; Thùng rác; Cửa sổ; Sàn gỗ/gỗ miếng; Tủ quần áo; Giá treo quần áo; Bộ kim chỉ; Giường cũi của em bé (theo yêu cầu); Đi lên bằng thang máy; Đầu báo khí CO; Bình chữa cháy; Điều hòa cá nhân; Két sắt trong phòng; Không hút thuốc; Tính năng an toàn/bảo mật; Đầu báo khói
ROOM_054091,IVU_000132,Phòng Loại Sang,2008500,42 m²,Ổ cắm điện gần giường,2,Hướng Outdoor view,Hướng Garden view; 42 m²; Hướng Outdoor view; 42 m²; Hướng Garden view; 86 m²; Hướng Garden view; 86 m²; Hướng Pool view; 110 m²; Hướng Outdoor view; 42 m²; Phòng không hút thuốc; Bàn trang điểm phù hợp cho người khuyết tật; Ấm nước điện; Áo choàng tắm; Bồn tắm; Máy sấy tóc; Gương; phòng tắm riêng; Vòi sen; Ghế tắm; Vật dụng tắm rửa; Các loại khăn; Truyền hình cáp/vệ tinh; Điện thoại; TV; TV [màn hình phẳng]; Điều hòa; Máy lọc không khí; Nước rửa tay; Sưởi; Vải trải giường; Đồ dùng cho giấc ngủ thoải mái; Dép đi trong nhà; Ổ cắm điện gần giường; Dịch vụ báo thức; Tủ lạnh nhỏ trong phòng; Tủ lạnh; Bàn làm việc; Khu vực tiếp khách; Ghế sofa; Sàn lát gạch/Sàn đá cẩm thạch; Thùng rác; Cửa sổ; Sàn gỗ/gỗ miếng; Tủ quần áo; Giá treo quần áo; Đi lên bằng thang máy; Đầu báo khí CO; Bình chữa cháy; Điều hòa cá nhân; Két sắt trong phòng; Không hút thuốc; Tính năng an toàn/bảo mật; Đầu báo khói
ROOM_054092,IVU_000132,Suite Thương gia,2219250,86 m²,Ổ cắm điện gần giường,2,Hướng Garden view,Hướng Garden view; 42 m²; Hướng Outdoor view; 42 m²; Hướng Garden view; 86 m²; Hướng Garden view; 86 m²; Hướng Pool view; 110 m²; Hướng Garden view; 86 m²; Phòng không hút thuốc; Bàn trang điểm phù hợp cho người khuyết tật; Ấm nước điện; Phòng tắm phụ; Nhà vệ sinh phụ; Áo choàng tắm; Bồn tắm; Máy sấy tóc; Gương; phòng tắm riêng; Bồn tắm/vòi sen riêng; Phòng tắm chung; Vòi sen; Ghế tắm; Vật dụng tắm rửa; Các loại khăn; Bồn tắm tạo sóng; Truy cập Internet - không dây; Truyền hình cáp/vệ tinh; Điện thoại; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Máy lọc không khí; Đồng hồ báo thức; Rèm che ánh sáng; Nước rửa tay; Sưởi; Vải trải giường; Đồ dùng cho giấc ngủ thoải mái; Dép đi trong nhà; Ổ cắm điện gần giường; Cách âm; Dịch vụ báo thức; Máy pha trà/cà phê; Trà miễn phí; Nước đóng chai miễn phí; Cà phê hòa tan miễn phí; Bếp đầy đủ; Đồ dùng làm bếp; Lò vi sóng; Tủ lạnh nhỏ trong phòng; Tủ lạnh; Dọn phòng hằng ngày; Ban công/sân hiên; Bàn làm việc; Khu vực tiếp khách; Ghế sofa; Sàn lát gạch/Sàn đá cẩm thạch; Thùng rác; Cửa sổ; Sàn gỗ/gỗ miếng; Tủ quần áo; Giá treo quần áo; Bộ kim chỉ; Đi lên bằng thang máy; Đầu báo khí CO; Bình chữa cháy; Điều hòa cá nhân; Két sắt trong phòng; Không hút thuốc; Tính năng an toàn/bảo mật; Đầu báo khói
ROOM_055093,IVU_000134,Phòng Loại Sang,1237750,25 m²,Vải trải giường,2,,25 m²; Phòng không hút thuốc; 25 m²; Phòng không hút thuốc; Máy sấy tóc; Gương; Vòi sen; Vật dụng tắm rửa; Truy cập Internet - không dây; Truyền hình cáp/vệ tinh; Điện thoại; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Được vào phòng chờ Thương Gia; Vải trải giường; Dép đi trong nhà; Cách âm; Tủ lạnh; Ban công/sân hiên; Bàn làm việc; Cửa sổ; Sàn gỗ/gỗ miếng; Tủ quần áo; Giá treo quần áo; Không hút thuốc
