Final Price,Max People,Area_m2,price_per_m2,m2_per_person,num_facilities,has_luxury_keyword,is_king,is_queen,is_double,is_single,is_bunk,is_sofa,has_wifi,has_ac,has_breakfast,has_tv,has_pool,has_balcony,has_parking,has_kitchen,has_fridge,room_class,llm_room_class,xgb_conf,is_misaligned
0.177782452,0.714285714,0.411764706,0.064576807,0.063926941,0.764705882,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0.6443048,False
0.012907334,0.285714286,0.279411765,0.006770491,0.100456621,0.470588235,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,5,5,0.58148193,False
0.022037758,0.142857143,0.441176471,0.007729469,0.232876712,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4,0.713106,False
0.068150266,0.428571429,0.205882353,0.042533204,0.054794521,0.588235294,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,3,3,0.91689056,False
0.007052879,0.142857143,0.117647059,0.00718434,0.082191781,0.470588235,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,5,5,0.90887785,False
0.003406505,0.142857143,0.338235294,0.001762458,0.184931507,0.0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,0.73051834,False
0.002829978,0.142857143,0.147058824,0.002999833,0.095890411,0.0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,1,0,3,0.48281837,False
0.089793308,0.857142857,0.279411765,0.044619683,0.035225049,0.823529412,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,2,2,0.990422,False
0.019843228,0.0,0.161764706,0.015121873,0.219178082,0.5,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,3,3,0.98726463,False
0.003503383,0.142857143,0.75,0.000767165,0.376712329,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.92596126,False
0.118798664,0.428571429,0.338235294,0.050732198,0.085616438,0.764705882,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,2,2,0.99126995,False
0.102518441,0.428571429,0.132352941,0.085010791,0.037671233,0.676470588,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,3,3,0.97297555,False
0.012528999,0.142857143,0.205882353,0.00830687,0.123287671,0.0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,5,5,0.79581624,False
0.043778603,0.142857143,0.367647059,0.017656616,0.198630137,0.764705882,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,2,2,0.86475325,False
0.171071491,0.857142857,0.220588235,0.100809594,0.02739726,0.617647059,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0.90538347,False
0.089120561,0.714285714,0.132352941,0.074018345,0.020547945,0.5,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,5,5,0.89386684,False
0.01331426,0.0,0.132352941,0.01182219,0.191780822,0.676470588,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,5,5,0.9099271,False
0.001142469,0.571428571,0.235294118,0.001154171,0.046575342,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,2,0.9393678,False
0.028817991,0.571428571,0.176470588,0.020400961,0.035616438,0.470588235,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3,3,0.9982969,False
0.044451317,0.571428571,0.279411765,0.022298866,0.054794521,0.529411765,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,5,5,0.68136054,False
0.059674974,0.428571429,0.117647059,0.053442632,0.034246575,0.705882353,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,3,3,0.9935474,False
0.00485789,0.142857143,0.235294118,0.003232598,0.136986301,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44682705,False
0.078527881,0.857142857,0.088235294,0.081735887,0.009784736,0.382352941,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,3,3,0.9962165,False
0.029665521,0.142857143,0.617647059,0.007676252,0.315068493,0.5,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0,4,4,0.98559326,False
0.013320314,0.0,0.205882353,0.008793803,0.260273973,0.441176471,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,1,3,3,0.98156136,False
0.934564794,0.714285714,0.308823529,0.426348799,0.047945205,0.441176471,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0.99868745,False
0.041310918,0.142857143,0.558823529,0.011659185,0.287671233,0.0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,2,1,0.7095734,False
0.044799971,0.571428571,0.205882353,0.02816469,0.04109589,0.588235294,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,5,0,0.8484741,False
0.139511587,0.428571429,0.205882353,0.08644512,0.054794521,0.411764706,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,5,5,0.92685586,False
0.105889099,0.571428571,0.323529412,0.04688082,0.063013699,0.529411765,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0.4719208,False
0.044299868,0.0,0.205882353,0.027856953,0.260273973,0.705882353,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,5,5,0.8881305,False
0.008814572,0.142857143,0.132352941,0.008130368,0.089041096,0.0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,4,0.5268359,False
0.680380073,0.571428571,0.352941176,0.279408897,0.068493151,0.470588235,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0.99816626,False
0.056197734,0.428571429,0.176470588,0.039120984,0.047945205,0.676470588,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,5,5,0.84723675,False
0.036281438,0.428571429,0.426470588,0.012967515,0.106164384,0.558823529,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0.94042563,False
0.006851418,0.285714286,0.5,0.002253468,0.168949772,0.0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,4,4,0.91383415,False
0.043525218,0.285714286,0.220588235,0.026061869,0.082191781,0.470588235,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,4,4,0.65315086,False
0.15938939,0.285714286,0.470588235,0.051790116,0.159817352,0.735294118,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,4,4,0.4208178,False
0.057959384,0.571428571,0.191176471,0.038186944,0.038356164,0.558823529,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,5,5,0.9040803,False
0.003867769,0.285714286,0.279411765,0.002320521,0.100456621,0.0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,3,3,0.9585466,False
0.11083451,0.142857143,0.279411765,0.054977781,0.157534247,0.823529412,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,2,2,0.9718166,False
0.036749559,0.0,0.279411765,0.018507468,0.328767123,0.588235294,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,5,0,0.50510585,False
0.231503248,0.0,0.323529412,0.102092382,0.369863014,0.588235294,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0.9733993,False
0.885758613,0.428571429,0.294117647,0.419656535,0.075342466,0.470588235,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,1,0.997589,False
0.081573166,0.857142857,0.220588235,0.04835964,0.02739726,0.382352941,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,5,5,0.8912311,False
0.016559,0.0,0.088235294,0.018182031,0.150684932,0.558823529,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,3,3,0.9961294,False
0.008252435,0.142857143,0.279411765,0.004478992,0.157534247,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,5,0.6366148,False
0.068452955,0.285714286,0.338235294,0.029366654,0.118721461,0.529411765,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,3,4,0.49675038,False
0.059069596,0.285714286,0.794117647,0.012110979,0.260273973,0.852941176,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,4,4,0.9911652,False
0.003330971,0.142857143,0.279411765,0.002056268,0.157534247,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.54078937,False
0.406848716,0.142857143,0.367647059,0.161794554,0.198630137,0.705882353,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,1,0.9989133,False
0.149896579,0.571428571,0.264705882,0.077311862,0.052054795,0.794117647,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.8954096,False
0.186099663,0.142857143,0.308823529,0.085189426,0.171232877,0.764705882,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,2,2,0.9595169,False
0.013875965,0.142857143,0.132352941,0.012283046,0.089041096,0.0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,3,3,0.83758885,False
0.035075006,0.142857143,0.205882353,0.02218047,0.123287671,0.470588235,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,5,5,0.91869754,False
0.547073888,0.428571429,0.323529412,0.240796086,0.082191781,0.588235294,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0.99968505,False
0.00639306,0.285714286,0.235294118,0.00409138,0.086757991,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0.87372875,False
0.024044153,0.428571429,0.132352941,0.020625654,0.037671233,0.411764706,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,5,0.596389,False
0.173216086,0.571428571,0.176470588,0.119128533,0.035616438,0.235294118,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,5,0.9721605,False
0.058658804,0.714285714,0.176470588,0.040803661,0.02739726,0.5,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,3,3,0.9988134,False
0.012179488,0.142857143,0.235294118,0.007328341,0.136986301,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,2,0.8087103,False
0.006886011,0.142857143,0.161764706,0.005741668,0.102739726,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4,0.37438387,False
0.261831476,0.285714286,0.308823529,0.119708893,0.109589041,0.647058824,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0.9914067,False
0.16316381,0.571428571,0.367647059,0.065052248,0.071232877,0.911764706,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0.58720356,False
0.054204951,0.428571429,0.426470588,0.019269895,0.106164384,0.764705882,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,4,4,0.92151296,False
0.004243968,0.142857143,0.044117647,0.007504776,0.047945205,0.0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,5,5,0.59690154,False
0.011287974,0.142857143,0.264705882,0.006234966,0.150684932,0.0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,3,3,0.51156396,False
0.147403753,0.428571429,0.279411765,0.072979976,0.071917808,0.794117647,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0.7683948,False
0.101700437,0.0,0.205882353,0.063178174,0.260273973,0.441176471,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,3,3,0.9547648,False
0.060436608,0.142857143,0.470588235,0.019742634,0.246575342,0.529411765,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,5,0.7442125,False
0.030521698,0.428571429,0.352941176,0.012816987,0.089041096,0.470588235,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,4,4,0.93520796,False
0.022231591,0.285714286,0.5,0.006985534,0.168949772,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,4,4,0.97498024,False
0.06976576,0.285714286,0.352941176,0.02891611,0.123287671,0.558823529,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0.80835146,False
0.063453103,0.0,0.235294118,0.036011089,0.287671233,0.882352941,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0.8909252,False
0.022173968,0.0,0.264705882,0.011817178,0.315068493,0.617647059,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,4,0.7560098,False
0.020547637,0.285714286,0.235294118,0.01200953,0.086757991,0.647058824,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,5,0.6766958,False
0.019801258,1.0,0.25,0.011074686,0.025684932,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.79789746,False
0.007944799,0.142857143,0.352941176,0.003555249,0.191780822,0.029411765,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,5,0.55232,False
0.756483666,0.571428571,0.308823529,0.345177288,0.060273973,0.588235294,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0.9995598,False
0.146221977,0.142857143,0.323529412,0.064608451,0.178082192,0.823529412,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,2,2,0.9958556,False
0.161623451,0.857142857,0.294117647,0.076892073,0.037181996,0.941176471,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,2,2,0.99763894,False
0.149134581,0.571428571,0.308823529,0.068340298,0.060273973,0.529411765,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,2,2,0.9773497,False
0.00517465,0.142857143,0.367647059,0.002330942,0.198630137,0.0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,0.5808328,False
0.852764516,0.0,0.455882353,0.28382825,0.493150685,0.470588235,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0.9993662,False
0.012291033,0.428571429,0.294117647,0.006206587,0.075342466,0.0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,0.9219154,False
0.01523861,0.142857143,0.367647059,0.006326309,0.198630137,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0.83515877,False
0.020942888,0.142857143,0.352941176,0.008887465,0.191780822,0.0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,5,0,0.6958997,False
0.147540776,0.714285714,0.382352941,0.057001311,0.059360731,0.764705882,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,1,0.8903427,False
0.122933266,0.428571429,0.323529412,0.054372294,0.082191781,0.823529412,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,2,2,0.9966799,False
0.126264584,0.142857143,0.529411765,0.03712226,0.273972603,0.529411765,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,2,2,0.96495914,False
0.015404544,0.142857143,0.352941176,0.006615466,0.191780822,0.0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,4,4,0.7010733,False
0.022271261,0.285714286,0.058823529,0.028909724,0.03196347,0.558823529,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,3,3,0.99525577,False
0.013964609,0.142857143,0.264705882,0.007607514,0.150684932,0.0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,5,5,0.4239421,False
0.121240431,0.428571429,0.132352941,0.100371464,0.037671233,0.647058824,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,5,5,0.8157403,False
0.154832191,0.428571429,0.338235294,0.066023986,0.085616438,0.529411765,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,2,2,0.9857488,False
0.016311409,0.0,0.147058824,0.013369517,0.205479452,0.470588235,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,3,3,0.99465513,False
0.106029633,0.714285714,0.426470588,0.037492821,0.066210046,0.764705882,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0.55035275,False
0.056197734,0.142857143,0.176470588,0.039120984,0.109589041,0.705882353,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,5,5,0.8642935,False
0.110819436,0.571428571,0.441176471,0.038080283,0.084931507,0.588235294,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0.98821104,False
0.005420468,1.0,0.573529412,0.001577708,0.063356164,0.0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,5,1,0.877849,False
0.048236789,0.428571429,0.5,0.014986633,0.123287671,0.529411765,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,4,4,0.9078477,False
0.055217627,0.142857143,0.044117647,0.07720799,0.047945205,0.294117647,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.5885242,False
0.121563365,0.571428571,0.294117647,0.057929903,0.057534247,0.647058824,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0.6316923,False
0.141387082,0.0,0.264705882,0.07294829,0.315068493,0.470588235,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,2,2,0.96413267,False
0.048696876,0.142857143,0.147058824,0.038279858,0.095890411,0.647058824,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,4,3,0.7984363,False
0.010966881,0.142857143,0.205882353,0.007345627,0.123287671,0.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.8760772,False
0.08075287,0.142857143,0.264705882,0.041855764,0.150684932,0.676470588,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0.8258004,False
0.047100408,0.285714286,0.5,0.014636999,0.168949772,0.794117647,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,4,4,0.94621,False
0.072514834,0.0,0.176470588,0.050277278,0.232876712,0.882352941,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,5,0.43414906,False
0.032436284,0.714285714,0.102941176,0.031790664,0.015981735,0.794117647,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0.7080544,False
0.062915675,0.428571429,0.308823529,0.029040688,0.078767123,0.441176471,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0.9370244,False
0.075561823,0.714285714,0.088235294,0.078693966,0.01369863,0.5,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,3,3,0.99885166,False
0.021882089,0.142857143,0.382352941,0.008674066,0.205479452,0.558823529,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,3,3,0.9885218,False
0.010914957,0.142857143,0.5,0.00350371,0.260273973,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0.7373761,False
0.926584251,0.428571429,0.485294118,0.292551964,0.119863014,0.470588235,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0.9995258,False
0.093662625,0.285714286,0.647058824,0.023109101,0.214611872,0.735294118,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,4,4,0.98327845,False
0.008788627,0.142857143,0.323529412,0.004201961,0.178082192,0.0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,3,3,0.5506727,False
0.192468966,0.714285714,0.470588235,0.062503479,0.073059361,0.705882353,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0.51387775,False
0.013373639,0.142857143,0.397058824,0.005228818,0.212328767,0.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0.83521706,False
0.172265045,0.571428571,0.323529412,0.076055238,0.063013699,0.470588235,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0.47492072,False
0.146017022,0.142857143,0.514705882,0.043964218,0.267123288,0.882352941,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0.7354733,False
0.00376399,0.142857143,0.264705882,0.002376754,0.150684932,0.0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.477104,False
0.197326173,0.0,0.338235294,0.084057441,0.383561644,0.823529412,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,2,2,0.96653,False
0.035408067,0.571428571,0.308823529,0.016502391,0.060273973,0.470588235,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,2,2,0.9804308,False
0.014584326,0.142857143,0.441176471,0.005181446,0.232876712,0.0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,4,4,0.41468394,False
0.000456031,0.142857143,0.102941176,0.001515393,0.075342466,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0.9221914,False
0.007621113,0.428571429,0.323529412,0.003688799,0.082191781,0.0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,3,3,0.6401648,False
0.010635048,0.428571429,0.088235294,0.012106562,0.02739726,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,2,0.9040444,False
0.291381533,0.142857143,0.455882353,0.097101293,0.239726027,0.647058824,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0.9915318,False
0.032604544,0.142857143,0.044117647,0.046286048,0.047945205,0.617647059,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,3,3,0.9937169,False
0.105943151,0.285714286,0.794117647,0.021725467,0.260273973,0.558823529,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,4,4,0.9944522,False
0.026520253,0.0,0.161764706,0.019955616,0.219178082,0.823529412,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,5,5,0.8727074,False
0.028817991,0.285714286,0.176470588,0.020400961,0.068493151,0.470588235,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3,3,0.9907381,False
0.031741102,0.0,0.647058824,0.007867832,0.671232877,0.529411765,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,3,3,0.8059569,False
0.024782516,0.142857143,0.279411765,0.012616369,0.157534247,0.029411765,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0.8404352,False
0.074506735,0.571428571,0.5,0.023069189,0.095890411,0.441176471,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,5,5,0.870245,False
0.136131087,0.571428571,0.161764706,0.099306918,0.032876712,0.764705882,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,5,5,0.6870345,False
0.046166396,0.428571429,0.279411765,0.02314316,0.071917808,0.441176471,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,3,3,0.8076196,False
0.054204951,0.428571429,0.308823529,0.025070236,0.078767123,0.911764706,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,4,3,0.49130395,False
0.048696876,0.142857143,0.352941176,0.020273005,0.191780822,0.5,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0.8880151,False
0.078311968,0.428571429,0.220588235,0.046448435,0.058219178,0.647058824,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,5,5,0.66357213,False
0.005670896,0.142857143,0.102941176,0.006452235,0.075342466,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,2,2,0.8019487,False
1.0,0.571428571,0.470588235,0.324035654,0.090410959,0.735294118,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0.99977666,False
0.133415378,0.428571429,0.308823529,0.061175298,0.078767123,0.823529412,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,2,2,0.9804966,False
0.111028214,0.571428571,0.220588235,0.065621593,0.043835616,0.470588235,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,2,2,0.8535913,False
0.098882411,0.142857143,0.411764706,0.03601749,0.219178082,0.441176471,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,2,2,0.7988145,False
0.025110259,0.0,0.044117647,0.036038092,0.109589041,0.323529412,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,5,5,0.978302,False
0.161648107,0.142857143,0.367647059,0.064450518,0.198630137,0.470588235,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,2,2,0.9839024,False
0.0923232,0.428571429,0.323529412,0.040918161,0.082191781,0.529411765,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,2,2,0.9696946,False
0.466587557,0.0,0.352941176,0.191704626,0.397260274,0.676470588,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0.9996309,False
0.01060784,0.714285714,0.367647059,0.004487905,0.057077626,0.029411765,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,2,2,0.9461795,False
0.013415445,0.142857143,0.470588235,0.004514059,0.246575342,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,4,4,0.8629286,False
0.566531835,0.571428571,0.352941176,0.232704845,0.068493151,0.764705882,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0.999642,False
0.021882089,0.142857143,0.441176471,0.007676252,0.232876712,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4,0.57049143,False
0.159086796,0.571428571,0.323529412,0.070262963,0.063013699,0.764705882,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0.88795954,False
0.007380051,0.142857143,0.352941176,0.003323571,0.191780822,0.029411765,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0.64252186,False
0.540148,0.714285714,0.338235294,0.229543027,0.052511416,0.764705882,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0.9987747,False
0.033508841,0.0,0.352941176,0.014042405,0.397260274,0.441176471,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0.86169875,False
0.15012478,0.857142857,0.352941176,0.061881853,0.045009785,0.823529412,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0.8977104,False
0.008663228,0.142857143,0.279411765,0.004681215,0.157534247,0.0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,5,5,0.64442855,False
0.005380479,0.142857143,0.235294118,0.003524937,0.136986301,0.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6309695,False
0.05323741,0.142857143,0.323529412,0.023738666,0.178082192,0.852941176,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.44052544,False
0.002204873,0.142857143,0.338235294,0.001252513,0.184931507,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.5760174,False
0.038530962,0.285714286,0.279411765,0.019384412,0.100456621,0.529411765,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,4,2,0.7150121,False
0.054961673,0.428571429,0.205882353,0.034417654,0.054794521,0.764705882,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.62375456,False
0.015332193,0.428571429,0.338235294,0.006823441,0.085616438,0.823529412,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,1,0.6134713,False
0.059502009,0.142857143,0.735294118,0.013092954,0.369863014,0.882352941,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,1,4,4,0.96755534,False
0.125096879,0.857142857,0.132352941,0.103535532,0.015655577,0.441176471,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,3,3,0.9981804,False
0.005039608,0.142857143,0.205882353,0.003698302,0.123287671,0.0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,5,5,0.82358056,False
0.013320314,0.0,0.205882353,0.008793803,0.260273973,0.794117647,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0.901543,False
0.787713604,0.428571429,0.338235294,0.334604094,0.085616438,0.764705882,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,1,0.99927014,False
0.06177989,0.571428571,0.279411765,0.030829323,0.054794521,0.558823529,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,3,3,0.9161702,False
0.012390626,0.142857143,0.647058824,0.003104936,0.328767123,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,3,3,0.50452137,False
0.009269514,0.142857143,0.25,0.005439322,0.143835616,0.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.6758502,False
0.105337773,0.428571429,0.352941176,0.043508844,0.089041096,0.735294118,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,3,3,0.9609384,False
